round,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
52,0.6707443365695793,0.6431274478515014,0.6990291262135923,0.6574479889042996,0.6775080906148867,0.6776699029126213,1.3014530706584018,0.6565511923285605,0.6544983818770227,0.9947604395604394,0.9945626391027858,1.0,1.0,1.0,1.0,0.017843675955802316,0.9942618039461358,0.9949404445924449,0.5687236792836792,0.5125390815272761,0.5946520146520147,0.511905808477237,0.48563369963369957,0.5723809523809524,3.131877718407983,0.5292273955165127,0.5478052258852258
53,0.6560453074433656,0.6298102767986485,0.7281553398058253,0.6871382339343503,0.7291909385113269,0.7032362459546925,1.2949142940621368,0.6556492416787589,0.6386783171521037,0.9927663003663003,0.9927687155067513,0.9978021978021978,0.9972827172827172,0.9983150183150183,0.9966300366300366,0.018918461376574276,0.9931842915590676,0.992554387982388,0.5645494993894993,0.5240897572557521,0.5863003663003663,0.5073992673992674,0.49260073260073256,0.5794139194139194,3.0066893821292213,0.5575830499241498,0.5518658852258852
54,0.6543754045307445,0.6282442975101689,0.7087378640776699,0.6739713361072582,0.7141423948220065,0.689967637540453,1.3952403659158232,0.6474639742019537,0.6384744336569579,0.9908600732600732,0.9908562073260245,1.0,1.0,1.0,1.0,0.01801850358360707,0.9907816622695546,0.9911417883597884,0.5651054131054131,0.5160638877917549,0.6058363858363859,0.529766614338043,0.5069157509157509,0.5956776556776556,3.493118342472596,0.54223636141537,0.5460353113553114
55,0.6716375404530744,0.6436318952392266,0.7281553398058253,0.691058714748035,0.723851132686084,0.7103559870550161,1.3032234205205444,0.6581959483897311,0.6556308522114347,0.9929230769230769,0.9929752187234174,1.0,1.0,1.0,1.0,0.017057985343002933,0.992573820682126,0.9934812946312946,0.5745806756206757,0.5229175121891747,0.6151159951159951,0.5289754055468341,0.5009816849816849,0.5994871794871794,3.176360386540713,0.5387348206354459,0.5595438339438339
56,0.6596699029126215,0.6303187787466267,0.7184466019417476,0.6705779010633379,0.7041100323624596,0.6935275080906148,1.3781088714738106,0.6549470767969705,0.6405458468176914,0.9935531135531137,0.9935092715696493,1.0,1.0,1.0,1.0,0.017640334368659086,0.9932928434296155,0.993821574795575,0.5749928530728532,0.5206242051860535,0.6157264957264957,0.5295907901622187,0.520029304029304,0.5989743589743589,3.5394134536529336,0.544462928256586,0.56216547008547
57,0.645294498381877,0.62015131045143,0.6990291262135923,0.6605270457697642,0.6739482200647249,0.6831715210355986,1.4190897762702401,0.650260657079413,0.631177346278317,0.994675457875458,0.9946953206526035,1.0,1.0,1.0,1.0,0.017130276804268662,0.9946066327547789,0.9948345162245162,0.5788389906389906,0.5326978130632753,0.5930891330891329,0.5145264259549973,0.502124542124542,0.5828571428571429,3.0952919076542416,0.5638935763043729,0.5698843467643468
58,0.6438770226537217,0.6163171168400777,0.7087378640776699,0.6721312991215903,0.6961165048543688,0.6909385113268608,1.4402159292744308,0.6493488077501617,0.6282377562028048,0.985446153846154,0.9848834939673753,0.9978021978021978,0.9971989914847057,0.9981618381618381,0.9966300366300367,0.01660945099153086,0.9862450654206922,0.9845511934731935,0.5715117297517297,0.5169650812106158,0.6184126984126983,0.5321988487702772,0.5207619047619048,0.5994871794871794,3.3287914558790592,0.5556295825469193,0.5526812210012211
59,0.6624077669902912,0.6302160263355885,0.7669902912621359,0.7199630143319463,0.7419741100323625,0.7414239482200646,1.3370346753664966,0.6595124946501341,0.6408403451995685,0.992757509157509,0.9926598835504525,1.0,1.0,1.0,1.0,0.018138810710319635,0.992942475917266,0.9925080936100936,0.5704598941798942,0.5194435777582534,0.5955067155067155,0.5050884353741497,0.4927032967032967,0.5719413919413919,3.5336031516888378,0.5439838843323286,0.5512802442002442
60,0.6723818770226538,0.6428029461074908,0.7572815533980582,0.7149791955617198,0.7500647249190939,0.734304207119741,1.2939230786502163,0.6639049978807889,0.654011650485437,0.9938197802197803,0.9926696498112526,0.9978021978021978,0.9968602825745683,0.9982017982017982,0.996043956043956,0.017277637144544142,0.9939345334575749,0.9920559126059126,0.5921710378510379,0.5406805638772685,0.657045177045177,0.5838388278388278,0.5758241758241758,0.6358974358974357,2.9859960714767997,0.5721963418928178,0.571959706959707
61,0.6424660194174758,0.6173655590455821,0.7184466019417476,0.682478039759593,0.7329126213592234,0.6961165048543689,1.463424423498676,0.6466876004175515,0.6267346278317153,0.9952000000000003,0.9954020485244248,1.0,1.0,1.0,1.0,0.01644300964616878,0.9952264755205225,0.995624828208828,0.5952455189255188,0.5528474662820437,0.6696214896214897,0.6182647828362114,0.6327472527472529,0.6595604395604396,3.055658510596559,0.5878628851038318,0.5835932600732602
62,0.6609902912621358,0.6335561509320156,0.7572815533980582,0.7174664817383264,0.7562135922330098,0.7404530744336568,1.3879275055801155,0.6594761181096912,0.645394390507012,0.9833875457875457,0.9829912137381798,0.9934065934065934,0.9935432634592299,0.9949450549450549,0.993934065934066,0.015367752774033452,0.9836943945275358,0.9839049554889555,0.5650120309320309,0.5122311888366594,0.6063003663003663,0.5372684458398744,0.5223003663003662,0.606153846153846,3.4317658059342726,0.5322128922121154,0.5517235164835165
63,0.6563689320388351,0.6305023812509455,0.7184466019417476,0.6853536754507629,0.7084142394822005,0.7035598705501618,1.351977840324531,0.6552015828699043,0.6395160733549083,0.9934564102564102,0.9937155885723554,1.0,1.0,1.0,1.0,0.015102579526314741,0.9937063308393637,0.9938244627224626,0.5781322588522589,0.5364950673242489,0.6482783882783882,0.5960376766091052,0.6024908424908425,0.6393406593406593,3.0099377801217626,0.5650239771379557,0.5667670818070819
64,0.6695210355987056,0.6391030263802018,0.7766990291262136,0.7260471567267682,0.7487702265372167,0.7517799352750809,1.3837538143378503,0.6619884124281522,0.6502578209277238,0.9873113553113554,0.9871174529701999,0.9956043956043956,0.9947831116252168,0.9964035964035964,0.9940659340659341,0.015894555461346032,0.9885129652538858,0.9865141425981427,0.5717321448921449,0.5122123426459374,0.6073992673992674,0.5243858363858364,0.4994139194139194,0.5994871794871794,3.5376352559888002,0.5577884809096502,0.555552967032967
65,0.6770291262135922,0.6478553279645517,0.7572815533980582,0.7145908460471566,0.7545954692556633,0.7359223300970873,1.3165399166786487,0.664643340349846,0.6599471413160733,0.9961245421245419,0.9961605735833955,1.0,1.0,1.0,1.0,0.01450300513722201,0.9960816078093591,0.9962569785769786,0.5840779812779813,0.5411497454396884,0.6460561660561661,0.5893919413919414,0.5893040293040293,0.6427106227106227,3.3173878532623875,0.5666478924232671,0.5731445177045177
66,0.6748996763754046,0.6460090635593799,0.7766990291262136,0.7327415626444752,0.7626860841423947,0.7563106796116504,1.2802652945094473,0.6691385993986843,0.6576355987055017,0.9984014652014652,0.9983575055578877,1.0,1.0,1.0,1.0,0.014988315749306645,0.9984199308844993,0.9983001174381173,0.5795411640211641,0.5353212727106033,0.6350671550671549,0.5821475667189951,0.5809890109890109,0.6294505494505493,3.3841307295439873,0.5623558392131992,0.5647212698412699
67,0.6439741100323625,0.6179808856001039,0.7475728155339806,0.7104484512251502,0.7487055016181229,0.7258899676375404,1.4966441338988363,0.6419662756902541,0.6282489751887811,0.992937728937729,0.9932920085091115,1.0,1.0,1.0,1.0,0.016307412034773167,0.9933749084493785,0.9933552331372332,0.5830230687830688,0.5366584136273721,0.6263247863247863,0.5615384615384615,0.5562637362637363,0.6128205128205128,3.0681672139950193,0.5725731607414819,0.5665789987789988
68,0.6647119741100324,0.6363295796823842,0.7184466019417476,0.6744244105409153,0.709611650485437,0.698705501618123,1.389969539511705,0.6513645967162605,0.6475249190938511,0.9962886446886448,0.996212685527857,1.0,1.0,1.0,1.0,0.015540400733648388,0.9959474491885938,0.9965538332038334,0.6083116157916157,0.5616792252171586,0.6471794871794873,0.5660010465724751,0.5526007326007326,0.6325274725274725,3.185108256873499,0.5897210098442017,0.5933903296703297
69,0.6587508090614886,0.6297988168026337,0.7475728155339806,0.7058252427184466,0.7425566343042072,0.7233009708737864,1.3987549319074228,0.6477815482029702,0.6414608414239483,0.9879296703296704,0.9848945946886283,0.9912087912087912,0.9867189952904238,0.9930769230769231,0.9861538461538462,0.01425236405593678,0.9896960764937407,0.9840559376919378,0.5728388603988604,0.5199756412568025,0.6263003663003662,0.5576996336996336,0.564908424908425,0.6095238095238095,3.4388184771276546,0.5531258976748482,0.5546426862026861
70,0.6739611650485438,0.6439225666302334,0.7766990291262136,0.7346555709662504,0.7620388349514563,0.7553398058252427,1.3456366191531075,0.6584450246041157,0.656397842502697,0.9944747252747251,0.9944338988680479,1.0,1.0,1.0,1.0,0.015164965459888729,0.9943793155622728,0.9946080560920563,0.5979511436711437,0.5583308335162029,0.6678632478632478,0.6208937728937729,0.6271062271062272,0.6666666666666666,3.1436598025686826,0.5810937842868724,0.5905181440781441
71,0.6473915857605179,0.6185830113936218,0.6893203883495146,0.6300878409616274,0.632588996763754,0.6711974110032362,1.493664712664749,0.6467075814095692,0.63044832793959,0.9968410256410256,0.9968832830846265,1.0,1.0,1.0,1.0,0.01645870622876964,0.9969503038688619,0.9968401153661153,0.5943820105820107,0.5559805032432912,0.6572893772893773,0.588931449502878,0.5875018315018316,0.6429304029304028,3.3184565131960753,0.5925888735359415,0.5817454945054944
72,0.671663430420712,0.6424640119527125,0.7669902912621359,0.7246879334257975,0.7597734627831715,0.7440129449838189,1.4152535216025601,0.6638055553684087,0.654203451995685,0.9961465201465202,0.9959097126737072,1.0,1.0,1.0,1.0,0.01421337862820405,0.9960595133224752,0.9958500753320754,0.5810023443223443,0.5270935152990814,0.6267643467643468,0.5573186813186812,0.5484615384615384,0.6165567765567765,3.4747148867753483,0.5680299875212589,0.5658071794871795
73,0.6609061488673139,0.6343708919997832,0.7475728155339806,0.7079981507165973,0.7419093851132686,0.7281553398058251,1.3369624392491941,0.6601838194205834,0.6451188781014023,0.9965435897435897,0.9965106328561207,1.0,1.0,1.0,1.0,0.014715595406196061,0.9964827608241875,0.9965702664002665,0.5991795848595848,0.5494826635166024,0.649157509157509,0.5844688644688645,0.5926007326007325,0.6357509157509157,3.0279524873016888,0.5815771079233277,0.5838909890109889
74,0.6602783171521036,0.6332248031267006,0.7475728155339806,0.7084882108183077,0.736084142394822,0.7265372168284789,1.4497813111645415,0.6537276417955663,0.6455833872707659,0.9958432234432234,0.9959514979641932,1.0,1.0,1.0,1.0,0.014513167283073737,0.9958405588629764,0.996098485144485,0.57732336996337,0.5310356920931244,0.6175091575091575,0.5377373103087388,0.5412820512820513,0.592967032967033,3.485052953510194,0.563487050869839,0.5631055433455433
75,0.6615016181229773,0.6333129858079728,0.7475728155339806,0.7046601941747571,0.7399676375404531,0.7207119741100324,1.4354182047371027,0.6609366768999853,0.6421279395900753,0.9911384615384617,0.9909605585440618,1.0,1.0,1.0,1.0,0.015477537224940578,0.9914128472179445,0.9907715993635994,0.5935627676027676,0.5474505368446404,0.657069597069597,0.58785557299843,0.5935091575091574,0.6358241758241757,3.203994168411291,0.5804927854605731,0.5763719658119658
76,0.6602718446601942,0.635362642312872,0.7378640776699029,0.7025612575127138,0.7353398058252427,0.7174757281553398,1.3822622773957265,0.6628352615492621,0.6444714131607336,0.9965567765567767,0.9965594533841278,1.0,1.0,1.0,1.0,0.013203944881224205,0.9965245494323054,0.9966270075850076,0.5930046398046398,0.5444412919070302,0.613992673992674,0.5321172161172162,0.5146153846153846,0.5928205128205128,3.1625418315891967,0.5832260588181571,0.5770701343101344
77,0.6469320388349514,0.6216574837584461,0.7087378640776699,0.6755894590846048,0.72126213592233,0.6906148867313915,1.4866766050908482,0.6524426251154596,0.6322768069039915,0.9974021978021977,0.9974406856127579,1.0,1.0,1.0,1.0,0.013546573558037393,0.9975073630682243,0.9973830872830872,0.589244363044363,0.5408327107500794,0.5854212454212454,0.5212956567242281,0.5178754578754579,0.5799267399267399,3.2871065258483996,0.5619105777353336,0.5752498168498168
78,0.6618964401294499,0.6336355338384017,0.7378640776699029,0.6963384188626907,0.739061488673139,0.7155339805825242,1.4274544733294432,0.6549109686675175,0.6438903991370011,0.9957084249084248,0.9956588020099454,0.9978021978021978,0.9977464022046066,0.9979780219780221,0.9977533577533577,0.014622246113604161,0.995741353536854,0.9956909707329706,0.5880099796499796,0.5428609167916717,0.624078144078144,0.5502794348508634,0.5395604395604395,0.6028571428571428,3.198926516654836,0.5741251484406665,0.5738646153846153
79,0.6365695792880258,0.6100030572927368,0.7184466019417476,0.667877947295423,0.6971844660194175,0.698705501618123,1.5138198748096316,0.6395033668904062,0.6218862998921252,0.9851750915750915,0.9848693745689058,0.9978021978021978,0.9978716020821284,0.9979780219780221,0.9979780219780221,0.014059179224217736,0.9851347198795228,0.9857234444074444,0.5893007407407409,0.5529503744521166,0.6263003663003663,0.5732789115646258,0.5913553113553114,0.6194871794871795,3.337770641532834,0.5935854097808079,0.5803682051282052
80,0.6717216828478966,0.639960091470633,0.7475728155339806,0.6967914932963476,0.728705501618123,0.7242718446601941,1.3801851891818513,0.6610065829257316,0.6531741100323625,0.997660073260073,0.9976037490411448,1.0,1.0,1.0,1.0,0.013136391452476677,0.9976171521097381,0.9976052713212714,0.5935652584452583,0.5474823297316612,0.6243223443223442,0.5692161172161172,0.5683882783882784,0.6231501831501831,3.307188775456918,0.59030939145893,0.58033894993895
81,0.6738252427184466,0.6458214484450407,0.7572815533980582,0.7065002311604252,0.728705501618123,0.7349514563106796,1.342422382556426,0.6655246492763325,0.6582500539374326,0.9982344322344322,0.9981591305840187,1.0,1.0,1.0,1.0,0.012848943535661454,0.9982351045815624,0.9980922553742555,0.5823142857142858,0.5433694153822121,0.6460805860805862,0.5953992673992673,0.5944688644688644,0.6427106227106226,3.352223865742737,0.5677545624367021,0.5753240537240537
82,0.6406148867313916,0.6133331208458868,0.7184466019417476,0.672371705963939,0.6886731391585761,0.6993527508090615,1.543864665612125,0.6443674280831581,0.6258612729234089,0.9903985347985349,0.9903277734683047,1.0,1.0,1.0,1.0,0.012904928385244466,0.9901756859788909,0.9909037468457469,0.5600497028897029,0.5202345121675191,0.5841025641025641,0.5162783882783882,0.5393333333333333,0.5695238095238095,3.291139215425141,0.5477320826840196,0.5531936507936507
83,0.6621747572815535,0.6340183613382006,0.7475728155339806,0.6980212667591308,0.722556634304207,0.7242718446601941,1.442272552568464,0.6604817117342474,0.6459011866235166,0.9957450549450549,0.9956937489013243,1.0,1.0,1.0,1.0,0.013351298784765904,0.9955163632700724,0.9959504684944686,0.5758575824175824,0.5268816009317963,0.6173137973137972,0.5503485086342229,0.5609523809523809,0.6093772893772893,3.3379181279531616,0.5551646607997403,0.564429597069597
84,0.6618511326860842,0.6331064014297872,0.7378640776699029,0.6988626907073509,0.7312944983818769,0.7184466019417476,1.4356662676751102,0.6533371801556014,0.6455275080906149,0.9938666666666667,0.9939266864991024,0.9978021978021978,0.9977953934610281,0.9978021978021978,0.9980219780219781,0.013511330709575123,0.9937720840723049,0.9942213046213045,0.5916585592185593,0.5537819976462786,0.6484981684981684,0.591062271062271,0.5831501831501831,0.6462271062271061,3.3158400930969054,0.5843583146191139,0.5850877655677655
85,0.6696893203883495,0.6423438159412921,0.7572815533980582,0.7148774849745724,0.7500647249190938,0.7378640776699029,1.409478241687398,0.666472899564132,0.6536064724919095,0.9977860805860804,0.9977285484725149,1.0,1.0,1.0,1.0,0.012625446195599252,0.9976190324108954,0.9978496736596737,0.5967110297110297,0.5514321199383979,0.6577533577533577,0.5957802197802198,0.6014285714285714,0.6430769230769231,3.11422409849036,0.5763639817223135,0.5818776556776556
86,0.6604595469255663,0.6303713436176214,0.7475728155339806,0.703134535367545,0.7257928802588998,0.7255663430420712,1.4348046081334762,0.651635967181321,0.6415249190938511,0.9932058608058609,0.9931743409594327,1.0,1.0,1.0,1.0,0.013613810047926963,0.9931641607466928,0.993319065083065,0.5550933984533984,0.5079158872158286,0.5757509157509159,0.5014714809000523,0.49145054945054945,0.5624175824175824,3.3552957286342684,0.5304806160117057,0.5444118681318683
87,0.6360906148867314,0.6066329784413608,0.7087378640776699,0.6549976883957468,0.6686084142394821,0.6809061488673138,1.5830405448732965,0.6380402429893991,0.6191044228694714,0.9917391941391941,0.9919817045354107,0.9978021978021978,0.9980566801619434,0.9983150183150183,0.997978021978022,0.01344963821192967,0.9921178716758822,0.992212691012691,0.5797425803825804,0.5360294449787147,0.5941880341880342,0.5285442176870748,0.520981684981685,0.5896703296703297,3.361163988880702,0.5724028120624489,0.569749010989011
88,0.6646925566343043,0.6354631741322619,0.7378640776699029,0.6920943134535368,0.7267637540453076,0.7236245954692556,1.4157756611059242,0.6599496312538151,0.6476604099244877,0.9958432234432234,0.9956825514041499,1.0,1.0,1.0,1.0,0.011720632539524448,0.9959056915176954,0.9955214562474564,0.5725986650386651,0.5314259751265379,0.6359462759462758,0.5784468864468864,0.5890842490842491,0.6224908424908425,3.3649018495609786,0.5628128287626772,0.5576810744810746
89,0.659799352750809,0.6314496964594313,0.7184466019417476,0.6774387424872861,0.709611650485437,0.6951456310679611,1.4101480089357328,0.6606062581953647,0.641831715210356,0.9970520146520148,0.9971403406168473,1.0,1.0,1.0,1.0,0.013152495852566223,0.9970771744233361,0.997230023014023,0.5811820431420431,0.541105703122461,0.6265201465201465,0.553883830455259,0.5566300366300366,0.6129670329670329,3.58507607544131,0.5792508591485773,0.5729600488400489
90,0.6618576051779934,0.6353402249934577,0.7087378640776699,0.671964863615349,0.7005501618122977,0.6935275080906149,1.4098933419738604,0.660741393876216,0.646652427184466,0.9931648351648351,0.9922131644157309,0.9978021978021978,0.9970976392029023,0.9979780219780221,0.9966300366300367,0.012579876478568229,0.9935122776445455,0.9916783003663002,0.5441770614570615,0.5003635089487701,0.5717704517704518,0.5073846153846153,0.4944688644688645,0.566007326007326,3.5925745611397235,0.5345989681660751,0.5327481318681319
91,0.6644530744336569,0.6336591661621414,0.7184466019417476,0.6676930189551548,0.6963430420711973,0.6977346278317151,1.429820799956583,0.6520299138125916,0.6460729234088457,0.9966358974358974,0.9965767862958392,1.0,1.0,1.0,1.0,0.013044595165308523,0.9966165117621112,0.9966129237429239,0.5729450875050875,0.5286162541335181,0.5827350427350426,0.5066896912611198,0.5021904761904762,0.566007326007326,3.2418433410881553,0.5656912236969696,0.5618357997557998
92,0.6606213592233009,0.6311833290189598,0.7378640776699029,0.6882478039759592,0.7154368932038835,0.7181229773462784,1.4199623386194127,0.6556519576050872,0.644011650485437,0.9962461538461538,0.9963051808771977,1.0,1.0,1.0,1.0,0.013328062448537143,0.9962258531561431,0.9964081716061715,0.5984719576719577,0.5554718700747399,0.5841025641025641,0.5181538461538462,0.5177655677655678,0.5761172161172161,2.9805135483358494,0.5839426636594095,0.588192673992674
93,0.6517928802588998,0.6233268327395016,0.7281553398058253,0.6838465094775773,0.7047572815533981,0.707766990291262,1.4815949035422489,0.6491341923282783,0.634664077669903,0.9968439560439559,0.9967103412810556,1.0,1.0,1.0,1.0,0.013432974313494382,0.9967202762802322,0.9967302111962111,0.5704317948717947,0.5258257570948742,0.6052014652014652,0.532937728937729,0.5505494505494506,0.5828571428571429,3.4052847880800123,0.5626910834207505,0.5570023443223443
94,0.6596699029126213,0.6313124377752019,0.7087378640776699,0.6737771613499769,0.7102588996763755,0.6935275080906148,1.4582705696364016,0.6555409597515334,0.6425096008629989,0.9973216117216116,0.99716625398515,1.0,1.0,1.0,1.0,0.012647829441792617,0.9971658231299717,0.997184900950901,0.6069933251933252,0.5567925493084542,0.6489377289377289,0.5828069073783358,0.5965860805860806,0.6321611721611722,3.39764104312456,0.5940006765508777,0.5893415384615386
95,0.64673786407767,0.6216901282988766,0.7184466019417476,0.6791030975496994,0.714336569579288,0.7022653721682848,1.5110676148859623,0.6462965623958744,0.6318828478964402,0.9978388278388278,0.99776578535477,1.0,1.0,1.0,1.0,0.011475892964916374,0.9977163913441277,0.9978233845413844,0.6014580545380546,0.561164253103615,0.6346275946275947,0.5710413396127682,0.5736263736263736,0.6136263736263737,3.0067556765478547,0.5897943729127951,0.5870080097680098
96,0.6654563106796116,0.6354654068900875,0.7475728155339806,0.6983726306056401,0.7264401294498383,0.7271844660194176,1.444051712620333,0.6584349743129756,0.6479132686084143,0.9927443223443223,0.9928821898466882,1.0,1.0,1.0,1.0,0.012372310516789995,0.9926638379163443,0.9934527787027787,0.5902371998371998,0.5503030802614377,0.6269597069597069,0.5511355311355312,0.5459340659340659,0.6156776556776556,3.3211916931687733,0.5798729573163258,0.5769493528693529
97,0.67210355987055,0.6389965808982758,0.7475728155339806,0.6934257975034673,0.7076699029126213,0.7200647249190939,1.4082550562863831,0.6573340671655321,0.6519085221143472,0.9963985347985348,0.996385987704053,1.0,1.0,1.0,1.0,0.012828111919915106,0.9961818824625274,0.9966362869722869,0.5963433129833129,0.548496937478237,0.6494017094017094,0.5787043432757719,0.5805421245421245,0.6358974358974359,3.5365301497707136,0.5649009702610736,0.5827405616605615
98,0.6535533980582524,0.6242680121241507,0.7184466019417476,0.6721960240406842,0.6833333333333332,0.6967637540453074,1.5184845348896592,0.6477513190426407,0.6367423948220066,0.9965172161172161,0.996470458287445,1.0,1.0,1.0,1.0,0.011832230768082796,0.9963058453027989,0.996679085063085,0.5765013105413106,0.5251502240703294,0.6058608058608058,0.5264175824175824,0.5207692307692308,0.5858608058608058,3.422168366618516,0.5462646784196208,0.5599087179487181
99,0.6604466019417475,0.6306777907887794,0.7087378640776699,0.664882108183079,0.6843689320388351,0.687378640776699,1.4391036447153258,0.6503467430306679,0.6431585760517798,0.9980512820512819,0.997996907935915,1.0,1.0,1.0,1.0,0.012159965716101229,0.9979082862115012,0.9980973460613459,0.5785462596662596,0.5306374560881872,0.6170695970695971,0.547861852433281,0.5403223443223443,0.6057875457875458,3.3560048086211207,0.5625337847183398,0.5625684981684981
100,0.674673139158576,0.6447016364292073,0.7572815533980582,0.706333795654184,0.7277346278317152,0.734304207119741,1.3737732863124255,0.6607176372730258,0.6574394822006472,0.9950417582417582,0.9951362613877465,1.0,1.0,1.0,1.0,0.011955586388963588,0.9949516380227533,0.9954189648129649,0.5812911843711843,0.5338777871136807,0.6581684981684982,0.5959267399267398,0.5993406593406593,0.646007326007326,3.3896841509094533,0.5532064815132629,0.5647337728937729
