round,test_accuracy,test_f1,test_image_accuracy,test_image_f1,test_image_precision,test_image_recall,test_loss,test_precision,test_recall,train_accuracy,train_f1,train_image_accuracy,train_image_f1,train_image_precision,train_image_recall,train_loss,train_precision,train_recall,val_accuracy,val_f1,val_image_accuracy,val_image_f1,val_image_precision,val_image_recall,val_loss,val_precision,val_recall
55,0.6222330097087378,0.597482228365638,0.6796116504854369,0.6329727230698105,0.6511326860841423,0.664724919093851,1.521630750692913,0.627281819067735,0.6096396979503776,0.9362637362637364,0.9338803606042966,0.9472527472527472,0.9448287894056985,0.960454838202091,0.9495199245199246,0.014372441737588827,0.9491543174225875,0.9386916890516891,0.5563984533984534,0.5059590315579162,0.6031990231990231,0.5328623757195186,0.542043956043956,0.593040293040293,3.672128359093701,0.5487346069013468,0.5426649572649573
56,0.6468608414239482,0.621128752046911,0.6893203883495146,0.6411095700416087,0.6758252427184466,0.6686084142394823,1.5150810183429912,0.6523276358592643,0.6341984897518878,0.9828498168498168,0.9832168117018395,0.9868131868131869,0.9870571781160017,0.9904085657931812,0.9868877788877788,0.012170898354326635,0.9847437905698312,0.9834921330521331,0.612057142857143,0.5588432865578662,0.6705006105006105,0.5893710099424385,0.5838388278388278,0.6526007326007326,3.371455226967428,0.5759322440194807,0.5961367521367521
57,0.6362459546925566,0.6121075698068349,0.6699029126213593,0.6335922330097087,0.6658576051779935,0.6540453074433656,1.5105670986019872,0.6423236392752937,0.6230949298813376,0.9762930402930403,0.9774669860667001,0.9868131868131869,0.9878693224634805,0.9903026204564666,0.9880000000000001,0.011607643770703115,0.9789678550688181,0.9779334783734783,0.5868831094831095,0.5390753500915091,0.6381684981684982,0.5645504971219256,0.5684102564102564,0.6257875457875458,3.5623869344139023,0.5821737575843988,0.5703953601953603
58,0.6520064724919094,0.6298946794988262,0.6990291262135923,0.6711974110032362,0.7079288025889968,0.6896440129449838,1.3918828153104004,0.6584852567793633,0.6391402373247034,0.9851648351648352,0.9861761278243826,0.9934065934065934,0.9940675347061902,0.9947918747918748,0.994077034077034,0.012731685776806426,0.9877360502857195,0.9861726495726495,0.5743912087912089,0.5228861095933216,0.6065201465201464,0.5196804465375893,0.5512820512820513,0.5597069597069597,3.3978679439086217,0.5674726081102298,0.5449369963369963
59,0.6360194174757282,0.6138724764039618,0.6699029126213593,0.6293296347665279,0.6626537216828479,0.6537216828478964,1.5892181712536544,0.6489140757349106,0.6232243797195253,0.9700512820512821,0.9705645931454431,0.978021978021978,0.9786230399410408,0.9817638771484926,0.9786071706071706,0.011063629896850145,0.9751926832401117,0.970660897990898,0.588174358974359,0.5350940610258577,0.6460805860805862,0.5676085818942963,0.5709157509157509,0.619120879120879,3.787968738249663,0.5685811784805593,0.5674205128205126
60,0.6573139158576051,0.6311053661126105,0.6990291262135923,0.6556819232547388,0.6843042071197412,0.6825242718446601,1.3328836380120526,0.660716689956688,0.6454929881337648,0.9730549450549452,0.9742037164301186,0.9868131868131869,0.9874479582042608,0.9886313686313687,0.987957042957043,0.012219361420053478,0.9758324417772838,0.9743552891552891,0.5762566544566544,0.5195251219832304,0.5642979242979244,0.47646677132391413,0.474974358974359,0.5386813186813187,3.473710795778017,0.5788500433778597,0.5525181929181929
61,0.6540453074433658,0.6290358750211082,0.6893203883495146,0.6621544151641239,0.6939482200647249,0.6818770226537217,1.4064633104703455,0.6589198041600657,0.6411111111111111,0.9852673992673993,0.9863495425338534,0.989010989010989,0.9898822405216268,0.9910880328462746,0.9901098901098901,0.013612891879123089,0.9883569930879471,0.9863615584415585,0.5695185999185999,0.5180746748336422,0.635115995115995,0.5664364207221351,0.5612014652014652,0.6263003663003662,4.119705199868282,0.5507729667335162,0.5546503052503052
62,0.6283495145631068,0.6033997299695449,0.6504854368932039,0.613915857605178,0.6338187702265371,0.6401294498381876,1.5382417019476233,0.6326763372469459,0.6158457389428265,0.9846959706959707,0.9832336645055841,0.9912087912087912,0.9894112904639221,0.9902977022977024,0.9892600732600733,0.012028031530176345,0.9835548957199427,0.9834342990342991,0.5976465608465609,0.5496203087502152,0.604957264957265,0.5206467817896389,0.5168791208791209,0.5793406593406594,3.2386845973608245,0.5868730693229067,0.5797130647130646
63,0.641715210355987,0.6210690118840555,0.6893203883495146,0.6632362459546925,0.7001618122977346,0.6783171521035598,1.4640690537586907,0.6543003095416935,0.6307874865156418,0.9935384615384616,0.9935573351301412,1.0,1.0,1.0,1.0,0.012009851514119799,0.9940853366110902,0.9932173174973175,0.5830281644281645,0.5271840758160635,0.6406105006105006,0.5675374149659864,0.5673992673992673,0.616117216117216,3.666828179360741,0.5658446791736172,0.5651746031746033
64,0.6523624595469256,0.6274868684751764,0.6796116504854369,0.6539158576051779,0.6923948220064725,0.6666666666666667,1.4320694212604128,0.6577973954151061,0.6396062567421791,0.9672820512820514,0.9665427041463727,0.9802197802197802,0.9796682868951777,0.9815498786927358,0.9805860805860805,0.013100053243662882,0.9690183408529128,0.9672535364635364,0.5850578754578756,0.5426432860384202,0.6122344322344322,0.5581391941391942,0.5686080586080585,0.6033699633699633,3.7340989444294945,0.5802757169003017,0.5713565323565324
65,0.6593527508090614,0.6316070877941838,0.7087378640776699,0.6688673139158576,0.68042071197411,0.6941747572815534,1.4300829516720759,0.6625218604102094,0.6447874865156418,0.9815677655677656,0.982600891862471,0.9934065934065934,0.9940375414059625,0.9947252747252747,0.9946053946053947,0.013685270758765728,0.9843474985343462,0.9844648447848448,0.5890498168498167,0.5358766515363586,0.6159462759462759,0.5518388278388279,0.5524542124542124,0.6057875457875458,3.5044904632047493,0.5645438579794734,0.5709240537240536
66,0.6635922330097087,0.6380021340437554,0.6990291262135923,0.6631067961165048,0.6833333333333332,0.6815533980582524,1.4015467649394426,0.6670457719372065,0.6486202804746494,0.992981684981685,0.9932329429526279,0.9978021978021978,0.9978945424323575,0.9978021978021978,0.9982017982017982,0.011930442390505877,0.9931272625444185,0.9936563480963483,0.5964280016280017,0.5516592837842255,0.6364346764346764,0.5790769230769232,0.5998534798534798,0.6263003663003661,3.488652414225164,0.5871012720450619,0.5860842490842492
67,0.6466343042071198,0.6192157594655548,0.6893203883495146,0.6480166435506242,0.6755016181229774,0.6750809061488673,1.4860589252447036,0.6499654136719842,0.6306310679611651,0.9902930402930403,0.9905684384009357,1.0,1.0,1.0,1.0,0.013073259296205442,0.9911587956964922,0.9902530632330633,0.5954850630850631,0.5320745242758731,0.6384126984126983,0.56603663003663,0.5893040293040293,0.6060073260073259,3.2117780704465035,0.5616559206540707,0.5626818070818072
68,0.6561488673139159,0.6318826087230643,0.7184466019417476,0.6887101248266297,0.7186084142394822,0.706472491909385,1.4077480470075314,0.6624759447147252,0.6435566343042073,0.9803369963369962,0.9795354805315281,0.9846153846153847,0.9833682506533186,0.9849783976707053,0.9848595848595848,0.009683377090357562,0.9802197133848404,0.9809578303178302,0.595685225885226,0.5501676140681923,0.6348473748473749,0.5647451596023024,0.5921978021978023,0.6323809523809524,3.512205446965158,0.5892223941059791,0.5897440781440781
69,0.6694174757281552,0.6456487184162575,0.7378640776699029,0.7010818307905686,0.7186084142394822,0.7216828478964401,1.3935214943280847,0.6743144562223167,0.6546882416396981,0.9790476190476188,0.9786974917600265,0.9846153846153847,0.9845010035572413,0.9858782487353918,0.9859074259074259,0.010969294091900941,0.980100047165641,0.9801503962703962,0.5948900284900285,0.5464309620600479,0.6478144078144078,0.5835604395604396,0.568937728937729,0.6453479853479853,3.274704528467664,0.588457035757557,0.5798451770451771
70,0.6611974110032361,0.6321387622153795,0.7087378640776699,0.6686361534905223,0.693851132686084,0.6854368932038835,1.3846925157955567,0.6654586219822475,0.6423236245954693,0.969018315018315,0.9694424336744902,0.978021978021978,0.9791764756982149,0.9820565149136578,0.9789010989010989,0.010056017104740234,0.971301540815331,0.970798537018537,0.5992245828245828,0.5429795218055466,0.6363614163614164,0.5638702250130823,0.5661098901098901,0.6184615384615385,4.258446628962799,0.5877496205371592,0.5773179487179488
71,0.6714563106796116,0.6453899184985037,0.7087378640776699,0.6674803513638465,0.6843042071197412,0.689967637540453,1.4002300621461417,0.6761024594168481,0.6548036677454154,0.9837435897435898,0.9849010793663983,0.9868131868131869,0.9877972403536314,0.990040728502267,0.9883116883116884,0.011668474343071849,0.9854768237049074,0.9856349813149815,0.5930997964997964,0.5418754216749905,0.617045177045177,0.5358681318681319,0.5256410256410255,0.5926007326007325,3.6871061531971465,0.5807994337978823,0.5746759462759463
72,0.6419417475728154,0.6189275422776201,0.6990291262135923,0.6727230698104484,0.7088996763754045,0.6857605177993527,1.5762243001881395,0.648292752737492,0.6268166127292341,0.9839853479853481,0.9848040054648767,0.9934065934065934,0.993743648066514,0.9943456543456544,0.9939371739371738,0.011697038007257916,0.9857518788756983,0.9854180397380398,0.6006336996336997,0.5470403673461333,0.6260561660561661,0.5506855049712193,0.5625641025641026,0.5993406593406593,3.4258849903905984,0.5934822865179488,0.5819638583638582
73,0.6580582524271845,0.6341623507086483,0.6796116504854369,0.6382246879334258,0.6635922330097087,0.6605177993527508,1.4450569873378334,0.6672906480031777,0.6432135922330098,0.992,0.992298743508974,0.9978021978021978,0.9971607340028393,0.9980219780219781,0.9967032967032967,0.012117885591469504,0.9927497483025856,0.9922595189995191,0.6004327228327229,0.5559743768510235,0.6056166056166057,0.5369502878074306,0.5395750915750915,0.5954578754578754,3.4986858478127556,0.5984724066346632,0.5897233211233212
74,0.6361812297734628,0.6134202070118323,0.6504854368932039,0.6078132223763292,0.6255663430420713,0.6359223300970874,1.5498442987529346,0.6431087942241015,0.6222502696871628,0.9803736263736265,0.9815537550009037,0.989010989010989,0.9900494846768139,0.9914393299008685,0.9902097902097903,0.010953708473400997,0.9826483785238318,0.9816908846708846,0.6017177859177859,0.5576101397568067,0.6381440781440781,0.5645211930926216,0.5735824175824176,0.6125274725274725,3.611779402766349,0.5890892753133266,0.5857724053724054
75,0.6559870550161812,0.6308044776446663,0.6893203883495146,0.6534997688395746,0.6914239482200647,0.6728155339805825,1.4379524327409228,0.6591745614546484,0.6410582524271844,0.9945934065934067,0.9948134315806638,1.0,1.0,1.0,1.0,0.01119472752907748,0.9946183873813135,0.9951219536019538,0.6165307285307285,0.5753368274813061,0.6584126984126984,0.5931302982731554,0.6232234432234434,0.6328205128205127,3.058585481288038,0.598963863279935,0.6005821733821733
76,0.6507766990291263,0.6314559948801148,0.6893203883495146,0.6541470180305132,0.6962783171521034,0.6711974110032362,1.4740495355608263,0.6551573909560222,0.6409288025889969,0.9861831501831503,0.9867794964342057,0.9978021978021978,0.9980170205734116,0.9980219780219781,0.9982017982017982,0.013381365455486119,0.986382627942048,0.9877932667332667,0.5877549043549043,0.5374612935862335,0.5836141636141635,0.5013186813186813,0.49957509157509145,0.559047619047619,3.364190716619421,0.5873210048897963,0.5660251526251526
77,0.6389644012944984,0.6161775823671031,0.6796116504854369,0.6402958853444289,0.6681229773462782,0.6650485436893204,1.522043809413008,0.6427359862067795,0.628554476806904,0.9929963369963368,0.9931009568030859,1.0,1.0,1.0,1.0,0.011035469046244183,0.9934218439540257,0.9929966022866024,0.6060494098494098,0.564961570382517,0.6465201465201464,0.5826603872318159,0.6014212454212454,0.6231501831501831,3.1141779131135765,0.5981156978703961,0.5934261294261294
78,0.6310032362459548,0.6089525858970919,0.6601941747572816,0.6180305131761442,0.6367313915857604,0.6449838187702266,1.5655638915107934,0.6362407990600932,0.6181521035598706,0.9943516483516482,0.994449663834914,1.0,1.0,1.0,1.0,0.012642378915719267,0.9943237217077487,0.9948194923594923,0.5877662189662191,0.5388334036256788,0.6161904761904762,0.5400586080586081,0.5391941391941392,0.5928205128205128,3.82833219386838,0.5720276162160555,0.571952380952381
79,0.6622006472491909,0.6362708603195819,0.7184466019417476,0.673370319001387,0.6920711974110032,0.6948220064724919,1.4460829708743448,0.6689908952975208,0.6447680690399137,0.9804542124542124,0.9808176090744353,0.9912087912087912,0.9913606777516552,0.9923614163614165,0.9914219114219114,0.011103783838454612,0.9812536955824361,0.9814260051060052,0.6058451770451769,0.5605460814357961,0.6669352869352868,0.6140010465724751,0.6206153846153846,0.6624908424908424,3.294862392186882,0.6009801604232906,0.5840996336996337
80,0.6483495145631069,0.6246668382169874,0.7087378640776699,0.6758298659269532,0.7127831715210355,0.6915857605177994,1.6256656834165073,0.6516293857381088,0.6353063646170442,0.993956043956044,0.9940018452821644,1.0,1.0,1.0,1.0,0.008656507333990532,0.9943944468342751,0.9938551596551596,0.5792486772486773,0.5379531894313977,0.573089133089133,0.5015447409733124,0.5104029304029304,0.5597069597069597,3.441053654352847,0.5722032946088463,0.5701941391941392
81,0.6640129449838188,0.6417257102029175,0.7184466019417476,0.6803051317614425,0.7040453074433657,0.6993527508090615,1.401795420357712,0.6671685774225065,0.6514045307443365,0.9960293040293041,0.9962593074407303,1.0,1.0,1.0,1.0,0.011774709220542865,0.9963916878285429,0.9963062929662928,0.598366218966219,0.5420488587888413,0.6485225885225885,0.5633239141810571,0.5825201465201465,0.6094505494505493,3.906833478055741,0.5921350226109787,0.572817094017094
82,0.659126213592233,0.6365380965280117,0.6990291262135923,0.6689320388349513,0.7136245954692556,0.6854368932038835,1.5558975556544585,0.6678195427170364,0.647141316073355,0.9691794871794872,0.9690898098039086,0.978021978021978,0.9769754902895447,0.9865201465201465,0.9786160506160506,0.009268114693085139,0.9783778081370165,0.9697942612942613,0.6045580789580789,0.5648325927916698,0.6884981684981685,0.6435332286760858,0.6714652014652014,0.6696703296703297,3.2390515482246265,0.593855201117994,0.5885567765567766
83,0.6657928802588997,0.641139432862624,0.6893203883495146,0.6586777623670828,0.6794498381877023,0.6763754045307444,1.4679338165893798,0.6678281252150986,0.6495976267529665,0.9712380952380951,0.9731647198762278,0.9824175824175824,0.9839659199712273,0.9878654678654679,0.9848751248751249,0.010218569758120574,0.977556515112178,0.9735364772264774,0.5975110297110298,0.551668398620786,0.6475946275946276,0.588167451596023,0.6147985347985349,0.6232967032967034,3.7637186635112236,0.5914199254849682,0.5792058608058609
84,0.6618770226537217,0.63359745897259,0.7378640776699029,0.6872861766065649,0.6941747572815533,0.7145631067961165,1.4970505232473672,0.6649324879535582,0.642344120819849,0.9901978021978023,0.9905455396253746,0.9934065934065934,0.9938985384363536,0.9945054945054945,0.9942457542457542,0.008136079258444815,0.9910555716473689,0.9912460317460318,0.6080343508343509,0.5616782869494853,0.6577289377289377,0.5930298273155414,0.5968498168498169,0.6454212454212453,3.9636142560002474,0.6066544249383834,0.5933047619047619
85,0.6515210355987056,0.6265040822395592,0.7087378640776699,0.6740453074433657,0.6984789644012944,0.6935275080906148,1.507127521581398,0.6516550174284668,0.6386245954692557,0.9652747252747252,0.9645864290980114,0.9692307692307692,0.9697549481922633,0.979180035650624,0.968954378954379,0.011421484986112588,0.9714253871333056,0.9653040296740295,0.5825273097273098,0.525897698553299,0.6438339438339439,0.5455593929879644,0.5398388278388279,0.6123809523809524,3.7569523589489875,0.566976229346919,0.5660683760683761
86,0.6488349514563106,0.6240856204272215,0.6699029126213593,0.64293111419325,0.6855339805825242,0.6588996763754045,1.5174416379765674,0.6501255570331897,0.636326860841424,0.9835604395604398,0.9838592749815062,0.9868131868131869,0.987143789312673,0.9890085738437387,0.988014208014208,0.010634834083846668,0.9855208556751539,0.9845176416176415,0.6071548229548229,0.5548461708707345,0.6863003663003663,0.6334191522762952,0.6481318681318681,0.6762637362637363,3.4552162652101335,0.5730954966193346,0.5906815628815629
87,0.6595792880258899,0.6351362223843785,0.6990291262135923,0.6628941285251962,0.7011326860841424,0.6799352750809061,1.4464267512096243,0.6609921225906037,0.6472049622437972,0.9546813186813188,0.9546909858088081,0.9604395604395605,0.961108394299086,0.9718450597022026,0.9635586635586636,0.010487695849531884,0.9635005873094629,0.9577863514263515,0.5955334147334147,0.5527109021452361,0.6473992673992673,0.5864908424908424,0.6023003663003662,0.6329670329670329,4.388313223687597,0.600021454371422,0.5781689865689865
88,0.6765372168284789,0.6517150658767965,0.7378640776699029,0.7032547387887194,0.752200647249191,0.7226537216828479,1.46441929091798,0.6821012059584347,0.6617950377562027,0.9332161172161172,0.9336181072777404,0.9494505494505494,0.9482457851745777,0.9492867132867133,0.9550316350316349,0.009386499123061547,0.943258314987428,0.9392776345876346,0.5862674806674807,0.5382390111253831,0.6166056166056165,0.5511125065410779,0.5832600732600732,0.6054212454212453,5.4975753516065735,0.6025708776258788,0.5799636141636141
89,0.6398381877022654,0.611713499048691,0.6601941747572816,0.6147018030513176,0.6462135922330096,0.6423948220064726,1.580842556172107,0.6418237455184965,0.6225005393743258,0.9346739926739929,0.9359251968986533,0.9472527472527472,0.9490682458387694,0.9706813186813186,0.9494505494505493,0.008740939288725373,0.9573238305128593,0.9371605002405001,0.5770570614570616,0.5233268713232282,0.628937728937729,0.5671794871794872,0.5841465201465202,0.6255677655677655,4.563489900155907,0.5830299553542858,0.5653509157509158
90,0.6618446601941749,0.6353333498388744,0.7184466019417476,0.6852149791955616,0.7105177993527508,0.7032362459546926,1.499273571904953,0.6639600767233662,0.6477259978425026,0.971941391941392,0.9723219227010901,0.978021978021978,0.9775220121493413,0.9785022669638054,0.9797802197802198,0.008958547693183867,0.9733244314161382,0.9738997683797682,0.5804650386650387,0.5377149777466211,0.604957264957265,0.5423882783882784,0.5387838827838828,0.5928205128205128,5.511928168534844,0.5779142672682768,0.5692344322344323
91,0.6513268608414239,0.6232926408729978,0.6990291262135923,0.6514748035136383,0.683915857605178,0.6809061488673138,1.6556823850800244,0.6582549177485707,0.6333279395900756,0.990937728937729,0.9914068599627351,0.9934065934065934,0.9939218676060783,0.9947252747252747,0.9940659340659341,0.010341239015355465,0.992003182593595,0.9916512243312243,0.6147895807895807,0.5703508649702834,0.6161904761904761,0.5678744113029828,0.6063369963369963,0.5964102564102564,3.3912556979393265,0.6004689008010344,0.5978791208791208
92,0.6529449838187702,0.6273413631527728,0.6990291262135923,0.6552565880721221,0.6716828478964402,0.6779935275080906,1.5480516573040188,0.6606639834821281,0.6380658036677455,0.9821758241758243,0.9830527917788509,0.9934065934065934,0.9940210165774076,0.9949050949050949,0.994065934065934,0.010156672175696754,0.9828686306588612,0.9837792673992675,0.5780790394790395,0.5291260695449014,0.6392918192918193,0.5699068550497123,0.5815238095238094,0.6257875457875458,4.111040501446709,0.5669981473435687,0.5593103785103786
93,0.6579935275080907,0.6322020287132419,0.7475728155339806,0.708673139158576,0.7403559870550162,0.7313915857605179,1.597358523806341,0.6619505892645061,0.6445350593311759,0.9873113553113554,0.9879924438139076,0.9956043956043956,0.9959688490780928,0.9959640359640359,0.9963636363636365,0.009261732648200047,0.9884729259216495,0.9884843142043143,0.6249439153439152,0.5812837286184364,0.6696214896214896,0.6298231292517006,0.6411721611721612,0.6761172161172161,4.11465193940113,0.6074107027261186,0.6165006105006106
94,0.6524919093851133,0.6245733809319971,0.6893203883495146,0.6458899676375404,0.6554368932038835,0.6711974110032363,1.5436901004186425,0.6518887431820269,0.6374476806903993,0.9962710622710624,0.9960424369149176,1.0,1.0,1.0,1.0,0.009981275534590602,0.996274448279084,0.9959003670403671,0.6213715913715914,0.5735951063926137,0.6885225885225885,0.6295384615384615,0.6511721611721611,0.6595604395604396,3.4630407202494213,0.6040279902715222,0.6002959706959706
95,0.6742071197411003,0.6468882524869591,0.7378640776699029,0.7028294036061026,0.7263754045307443,0.7262135922330095,1.4169950381704794,0.6751824486241084,0.6592330097087379,0.9900805860805861,0.9893179316789524,0.9912087912087912,0.9902897102897102,0.9927472527472527,0.9894505494505494,0.011242289909724541,0.9915088658302975,0.9885650038850037,0.5817142043142042,0.5318921348466402,0.6254212454212454,0.5613103087388802,0.5680586080586081,0.6097435897435898,3.8983380452291576,0.5655427022737004,0.5676898656898658
96,0.6389967637540455,0.6128193289904987,0.6893203883495146,0.6534350439204807,0.6930420711974109,0.6741100323624596,1.6140458615051532,0.6388003435302024,0.6247443365695794,0.9662490842490843,0.9653436915323343,0.9714285714285714,0.9706788619879728,0.9773155416012559,0.97111433011433,0.010876059830222919,0.9717951264794324,0.966446401006401,0.5756363858363859,0.5207575715043526,0.637924297924298,0.551076923076923,0.5424175824175824,0.6090842490842491,4.045290341372486,0.5747665837495148,0.5608383394383394
97,0.6500970873786407,0.6221075020257947,0.6893203883495146,0.6562182154415165,0.6982200647249192,0.6705501618122977,1.6395516019753957,0.6553596846228839,0.631168284789644,0.9762857142857142,0.9776520267137592,0.978021978021978,0.979344024396656,0.9835433455433455,0.9795351315351315,0.011442615695236979,0.981605023015549,0.9781578007178009,0.6099309727309726,0.5649965680570026,0.635970695970696,0.5638095238095239,0.5758241758241758,0.615970695970696,3.975327305627354,0.6145751098255005,0.5972420024420024
98,0.6302265372168285,0.6071897721640785,0.6893203883495146,0.6596024040684234,0.6941747572815534,0.6757281553398058,1.6601421677083468,0.634486350347077,0.61722761596548,0.915025641025641,0.9176071658970573,0.9296703296703297,0.9323858956906281,0.9466083975789007,0.9326988566988568,0.010966484787167089,0.9346002529694328,0.9173529929329931,0.5804869352869353,0.5219790428563349,0.6062759462759463,0.5234557823129251,0.5212014652014653,0.5816117216117216,5.049161417180688,0.5685330625620162,0.557845177045177
99,0.6280906148867315,0.6026650478470356,0.7087378640776699,0.6763569116967175,0.7016181229773462,0.6915857605177994,1.7256933779110348,0.6303483027838872,0.611133764832794,0.9892234432234432,0.9891128882982553,0.9934065934065934,0.99417004048583,0.9953338968723584,0.9944855144855145,0.008669103808435533,0.989956235509716,0.9898722699522701,0.6171838827838828,0.5670952563567225,0.6258363858363859,0.5389283097854526,0.5423003663003663,0.5923809523809523,3.3260780501801324,0.6221025533505328,0.6000786324786326
100,0.640388349514563,0.6159917867921074,0.6699029126213593,0.6380582524271845,0.6794822006472492,0.6563106796116505,1.6844632654876481,0.644531811033811,0.6263732470334411,0.989010989010989,0.9893500081543958,0.9978021978021978,0.9980566801619434,0.9983150183150183,0.9979780219780221,0.00852046862447184,0.9900649513181491,0.9893776419876421,0.5988577940577942,0.5362757423800375,0.6058363858363859,0.5212056514913658,0.5103296703296704,0.5821978021978022,3.6632348284417,0.569100025609818,0.5735435897435898
